Date,LINTGEB ID Equity,IPCBDYA LN Equity,JOHUOYA LN Equity,BAREBIN LN Equity,LIOSSFI LN Equity,FSMEQIA LN Equity,JPMEMBA LN Equity,FSAPLBA LN Equity,FSGEMBA LN Equity,MNKS LN Equity,ATT LN Equity,LINTGED ID Equity
31/07/2015,1.9206,209.45,1.329,2627,296.25,214.46,192.3,523.6,450.58,419,620,1.311
03/08/2015,1.9206,209.78,1.338,2643,296.94,215.49,191.3,520.44,451.92,419.5,620,1.311
04/08/2015,1.9519,210.12,1.338,2649,297.1,215.56,191.5,521.49,451.2,419.5,619,1.3324
05/08/2015,1.9671,209.6,1.342,2640,296.46,216.19,192.1,520.8,452.75,420,619,1.3428
06/08/2015,1.97,209.4,1.346,2651,297.94,218.31,191.5,520.62,453.45,423.4,618,1.3448
07/08/2015,1.9603,209.57,1.346,2626,296.99,216.47,191.7,520.88,452.93,419.6,611,1.3382
10/08/2015,1.9772,209.92,1.337,2628,295.49,216.68,191.4,520.95,452.69,421.5,615,1.3497
11/08/2015,1.9588,209.73,1.34,2630,296.01,216.24,191,511.99,450.49,420.1,615,1.3372
12/08/2015,1.9266,209.87,1.322,2598,292.69,213.04,186.6,504.86,444.02,415.2,599.5,1.3152
13/08/2015,1.9319,209.57,1.334,2607,295.06,213.59,186,504.77,443.14,417.5,602.75,1.3188
14/08/2015,1.9316,209.4,1.329,2615,294.36,213.18,186,505.8,441.88,416.9,598,1.3187
17/08/2015,1.9333,209.33,1.328,2601,294.12,213.42,184.4,501.68,439.71,415.2,605.25,1.3198
18/08/2015,1.9339,209.34,1.328,2590,294.06,213.32,182.4,496.45,437.46,414.3,605.5,1.3202
19/08/2015,1.9186,209.06,1.319,2572,292.31,212.7,182.4,495.58,437.75,409.9,606,1.3098
20/08/2015,1.9018,209.34,1.304,2555,289.27,210.97,179,490.99,432,405.6,596.25,1.2983
21/08/2015,1.8573,209.38,1.295,2538,286.82,208.04,175.9,483.16,428.78,393,575,1.268
24/08/2015,1.7813,209.12,1.25,2450,277.19,202,167.2,460.89,410.82,377.6,525,1.2161
25/08/2015,1.7612,208.66,1.26,2503,278.97,198.78,170.8,468.57,413.29,384.7,557,1.2024
26/08/2015,1.7763,208.34,1.252,2511,277.97,197.37,169.4,468.73,412.89,381.5,563.5,1.2127
27/08/2015,1.8094,208.1,1.262,2549,281.15,203.58,175.7,483.81,424.22,391.6,589,1.2353
28/08/2015,1.8403,208.53,1.274,2552,283.23,206.76,178.6,489.15,428.95,390.5,590,1.2564
31/08/2015,1.8403,208.53,1.274,2552,283.23,206.76,178.6,489.15,428.95,390.5,590,1.2564
01/09/2015,1.8156,208.52,1.269,2536,282.78,205.29,175.3,481.9,424.77,385.3,573,1.2395
02/09/2015,1.7998,208.63,1.261,2531,281.93,202.01,174.3,483.14,422.5,385.9,582.75,1.2288
03/09/2015,1.8251,208.58,1.28,2558,285.46,205.34,175.7,483.79,424.98,393.4,578.5,1.2461
04/09/2015,1.8181,209.04,1.267,2524,284.56,204.81,175.8,480.55,421.68,384.5,571,1.2413
07/09/2015,1.8047,209.33,1.262,2510,284.51,202.35,170.9,475.27,414.06,385.2,578.5,1.2321
08/09/2015,1.7958,209.4,1.281,2545,287.9,202.66,172.8,477.37,415.62,390.1,578.5,1.2261
09/09/2015,1.8437,209.31,1.289,2567,289.4,206.68,175,490.77,422.73,395,577,1.2588
10/09/2015,1.8074,209.27,1.278,2542,288.39,203.46,172.6,483.81,417.48,392.5,567,1.234
11/09/2015,1.8073,209.12,1.27,2531,287.02,203.2,171.8,481.97,418.22,392.1,569,1.234
14/09/2015,1.8157,209.24,1.272,2541,286.96,204.35,172.4,485.55,419.23,386.5,575.25,1.2398
15/09/2015,1.8067,209.09,1.265,2530,285.97,203.39,173,481.65,420.21,390,581.5,1.2336
16/09/2015,1.8108,208.45,1.281,2541,288.66,206.19,175.5,485.94,425.65,390,580.25,1.2364
17/09/2015,1.8169,208.34,1.287,2550,288.97,207.06,176.8,486.24,428.51,392,584.5,1.2406
18/09/2015,1.7932,208.94,1.274,2534,287.4,205.45,176.1,487.5,429.36,393.5,579.5,1.2244
21/09/2015,1.7956,209.13,1.277,2533,287.82,205.13,174.4,484.38,427.89,392.1,579,1.2261
22/09/2015,1.792,209.04,1.257,2492,282.7,205.21,173,485.4,424.23,388,570,1.2236
23/09/2015,1.7953,209.33,1.26,2512,283.02,205.45,172.4,483.47,424.36,389.4,569.5,1.2259
24/09/2015,1.7919,209.27,1.259,2501,282.63,205.58,170.8,483.4,423.18,382.4,566.5,1.2236
25/09/2015,1.8183,208.87,1.275,2533,285.01,207.7,173.1,486.02,429.95,387.8,573.5,1.2416
28/09/2015,1.8231,208.72,1.269,2520,284.04,207.41,171.9,487.55,427.03,379.6,562,1.2449
29/09/2015,1.7828,208.38,1.256,2505,281.57,203.55,169.9,483,424.07,374.9,554,1.2173
30/09/2015,1.8086,208.17,1.27,2532,283.58,205.74,172.7,490.57,431.87,378.9,560.5,1.235
01/10/2015,1.8444,208.2,1.288,2549,286.5,208.16,176.2,497.94,438.31,381.1,564.5,1.2595
02/10/2015,1.8569,208.24,1.291,2556,287.83,209.07,176.2,497.39,437.45,385.6,563.25,1.268
05/10/2015,1.8803,208.3,1.303,2592,290.31,211.46,180.9,504.7,445.53,393.5,567.5,1.2839
06/10/2015,1.8967,208.18,1.31,2615,291.62,213.86,183.4,508.75,449.24,394,563,1.2952
07/10/2015,1.8728,208.3,1.316,2590,291.17,211.37,185.3,510.71,451.15,393.2,566.75,1.2789
08/10/2015,1.8734,208.57,1.318,2586,289.63,212.52,185.3,508.68,450.66,393,568.5,1.2793
09/10/2015,1.8921,208.55,1.332,2619,292.27,214.15,189.3,514.12,456.41,395.1,570.5,1.292
12/10/2015,1.8898,208.74,1.324,2600,291.07,213.79,189,515.18,457.04,394.8,571,1.2905
13/10/2015,1.9131,209.02,1.316,2597,291.13,215.58,187.9,514.82,456.46,393.2,568.5,1.3065
14/10/2015,1.8882,208.95,1.31,2565,290.9,213.42,185,509.13,450.63,389,566,1.2895
15/10/2015,1.905,209.16,1.319,2577,292.42,212.8,186.5,511.42,454.78,395.1,561.25,1.3009
16/10/2015,1.9196,209.05,1.324,2584,293.74,214.15,187.8,512.85,455.59,393.1,564,1.3109
19/10/2015,1.9305,208.95,1.321,2580,292.66,215.34,187.5,513.14,455.36,391.9,569.75,1.3184
20/10/2015,1.9383,208.88,1.318,2594,293.06,216.56,186.8,511.95,453.7,391,569.25,1.3237
21/10/2015,1.9182,208.9,1.328,2611,293.3,217.14,186.1,510.88,452.68,392.8,569,1.31
22/10/2015,1.8991,209.03,1.32,2589,291.96,216.44,184.9,509.84,451.98,395.7,566.75,1.2969
23/10/2015,1.9379,209.27,1.338,2622,295.69,219.81,189.1,518.37,458.6,400.9,590.5,1.3234
26/10/2015,1.9379,209.22,1.335,2622,295.89,221.12,189.5,519.09,458.32,399,596.5,1.3234
27/10/2015,1.9452,209.57,1.328,2624,295.65,221.68,187.3,516.86,454.36,399,596,1.3284
28/10/2015,1.9496,209.75,1.327,2624,295.96,222.78,188,515.99,455.14,404,597,1.3315
29/10/2015,1.9378,209.41,1.322,2618,297.26,223.13,186,511.71,451.65,403.5,591.75,1.3234
30/10/2015,1.9155,208.88,1.326,2615,297.55,221.95,184.3,509.32,448.42,401.7,588,1.3082
02/11/2015,1.8928,208.85,1.323,2623,297.18,219.9,183.6,503.87,446.4,403.8,586.5,1.2927
03/11/2015,1.8965,208.79,1.328,2622,297.82,221.21,185.9,510.99,448.55,404.5,592.5,1.2952
04/11/2015,1.9011,208.65,1.341,2626,299.75,222.17,189.2,515.65,454.42,410.3,600.25,1.2984
05/11/2015,1.9047,208.8,1.332,2633,297.83,222.98,188.2,513.54,452.21,410,605,1.3009
06/11/2015,1.9151,209.13,1.329,2674,297.86,224.48,190.4,515.22,453.26,411.5,608,1.308
09/11/2015,1.9105,208.63,1.327,2670,299.43,223.47,188.2,510.9,447.92,412.3,600,1.3049
10/11/2015,1.9006,208.86,1.315,2637,297.56,221.41,185.2,504.38,441.77,413,613,1.2981
11/11/2015,1.9126,208.9,1.325,2659,299.75,222.38,185.1,501.09,442.37,412.8,609,1.3063
12/11/2015,1.9054,208.95,1.315,2644,299.02,222.29,184.8,503.65,441.81,409.4,610,1.3014
13/11/2015,1.8734,209.07,1.288,2620,294.72,218.28,181.7,497.29,435.05,406.3,604,1.2795
16/11/2015,1.86,209.32,1.295,2619,295.6,218.44,180.2,495.22,435.27,404,600,1.2704
17/11/2015,1.8795,209.42,1.316,2642,299.71,221.62,182.8,498.49,438.63,409.1,612.5,1.2838
18/11/2015,1.8802,209.76,1.318,2637,299.58,220.69,182.3,494.57,436.55,408.2,609,1.2842
19/11/2015,1.9039,209.95,1.337,2661,301.78,222.36,183.9,501.65,442.86,410.6,610.5,1.3004
20/11/2015,1.9144,210.25,1.337,2650,300.48,222.43,185.5,503.45,445.94,411,616,1.3076
23/11/2015,1.9272,210.35,1.337,2662,300.5,224.2,187.8,507.81,448.34,411.6,611.5,1.3163
24/11/2015,1.92,210.57,1.326,2639,297.89,223.55,187.5,507.97,446.74,409.8,612.5,1.3114
25/11/2015,1.9314,210.57,1.344,2660,300.71,225.06,187.8,508.65,447.52,416.3,619,1.3192
26/11/2015,1.9424,210.57,1.352,2688,302.05,225.6,186.8,508.02,445.29,419.8,623,1.3267
27/11/2015,1.9356,210.84,1.353,2689,302.96,225.71,185.7,504.76,443.82,417.7,632,1.3221
30/11/2015,1.9351,210.92,1.357,2709,304.54,227.04,184.7,503.4,441.06,417.9,632,1.3218
01/12/2015,1.9239,210.8,1.36,2717,305.32,225.73,184.4,506.7,438,418.6,636,1.3142
02/12/2015,1.9428,211.5,1.364,2730,306.31,227.86,185.5,508.34,438.92,425,644.75,1.3271
03/12/2015,1.9442,211.52,1.37,2746,307.62,229.13,185.4,509.26,439.65,424.5,641,1.328
04/12/2015,1.8829,210.46,1.34,2735,302.87,223.71,181.5,500.35,430.22,422,636,1.2862
07/12/2015,1.9128,210.69,1.344,2773,303.51,229.01,182,504.78,433.35,422.1,640,1.3066
08/12/2015,1.898,211.11,1.328,2763,301.05,228.35,180,499.87,428.75,422,647,1.2965
09/12/2015,1.8879,210.96,1.321,2736,300.26,226.6,178.6,494.85,423.98,420.7,648,1.2897
10/12/2015,1.8627,210.8,1.313,2709,298.17,223.66,175.8,492.85,420.14,419,639.5,1.2724
11/12/2015,1.8517,210.58,1.3,2673,296.55,223.38,171,490.45,412.74,414.9,629.75,1.2649
14/12/2015,1.834,210.69,1.293,2665,294.99,221.77,172.6,489.83,415.91,410.3,618.5,1.2528
15/12/2015,1.8254,209.89,1.294,2689,294.86,223.07,174.3,489.76,415.52,414,627.25,1.247
16/12/2015,1.8728,209.73,1.305,2724,297.76,226.21,177.5,499.06,423.03,416,637,1.2794
17/12/2015,1.9046,210,1.317,2754,300.34,230.06,181.3,506.87,432.45,419.6,641,1.3011
18/12/2015,1.8815,210.3,1.303,2724,299.16,227.28,178.8,503.34,428.78,422,643,1.2853
21/12/2015,1.8725,210.42,1.31,2729,300.94,225.62,178.4,505.47,429.41,420,640,1.2792
22/12/2015,1.8721,210.3,1.301,2721,299.73,226.25,178.8,508.86,428.95,420.3,640,1.2789
23/12/2015,1.894,209.99,1.326,2739,303.38,228.96,180,510.18,433.2,425,642,1.2939
24/12/2015,1.8986,209.86,1.33,2752,304.42,230.08,181,510.56,433.84,425.5,644.5,1.297
25/12/2015,1.8986,209.86,1.33,2752,304.42,230.08,181,510.56,433.84,425.5,644.5,1.297
28/12/2015,1.8986,209.86,1.33,2752,304.42,230.08,181,510.56,433.84,425.5,644.5,1.297
29/12/2015,1.8986,210.15,1.338,2804,305.71,232.08,181.2,515.14,436.32,426,645,1.297
30/12/2015,1.9317,209.81,1.345,2813,308.05,234.32,180.8,515.82,435.85,424.6,645,1.3197
31/12/2015,1.9187,209.79,1.333,2796,306.55,232.58,179.8,517.75,434.59,425,645,1.3108
01/01/2016,1.9187,209.79,1.333,2796,306.55,232.58,179.8,517.75,434.59,425,645,1.3108
04/01/2016,1.8761,210.17,1.308,2740,302.5,229.26,176.6,508.32,425.88,417.9,634.25,1.2806
05/01/2016,1.8648,210.38,1.307,2717,302.53,226.81,175.8,508.67,424.98,420.6,631,1.2729
06/01/2016,1.8528,210.58,1.299,2693,299.19,227.48,175.2,503.03,422.29,416.6,628.5,1.2647
07/01/2016,1.842,210.88,1.277,2669,294.69,226.21,170.4,496.62,416.82,408.8,617,1.2573
08/01/2016,1.8251,210.67,1.288,2697,297.18,223.95,170.5,496.88,416.76,406.1,612,1.2458
11/01/2016,1.8187,210.72,1.279,2663,295.35,223.25,167.5,491.02,409.82,404.6,609,1.2414
12/01/2016,1.8336,210.58,1.289,2729,295.8,226.1,168.6,493.02,411.19,406.5,610,1.2516
13/01/2016,1.8564,210.69,1.291,2740,296.37,227.77,171.3,497.45,415.98,405.5,610,1.2672
14/01/2016,1.8148,210.6,1.268,2677,291.41,223.63,169,490.86,411.47,401.2,597,1.2388
15/01/2016,1.819,210.15,1.267,2650,291.34,224.82,168.6,489.36,408.78,392.6,583,1.2416
18/01/2016,1.8068,209.88,1.261,2617,287.37,222.66,166.4,486.94,406.14,392.5,580.25,1.2333
19/01/2016,1.8266,209.41,1.276,2662,289.62,224.35,168.4,492.55,411.8,399,585.5,1.2468
20/01/2016,1.8127,209.18,1.242,2635,282.87,224.52,166.3,487.24,406.89,380.9,565,1.2374
21/01/2016,1.82,208.7,1.241,2621,281.26,223.63,165.2,486.62,404.92,388.6,578,1.2424
22/01/2016,1.8403,208.48,1.281,2677,288.13,224,168.5,489.97,409.13,396.6,591,1.2562
25/01/2016,1.8692,208.68,1.281,2698,289.17,227.62,171.1,495.84,413.28,394,591.5,1.276
26/01/2016,1.8487,208.65,1.272,2686,287.55,226.61,169.5,491.23,410.06,391.8,590,1.262
27/01/2016,1.8702,208.42,1.281,2693,289.49,228.56,170.2,490.17,412.08,392.5,594,1.2767
28/01/2016,1.8595,208.56,1.29,2694,289.87,229,171.4,492.25,415.09,393.4,582.5,1.2694
29/01/2016,1.8817,208.83,1.306,2710,293.81,230.4,174.9,498.93,422.58,396.2,581,1.2846
01/02/2016,1.9351,208.93,1.313,2745,295.35,235.88,177.6,503.3,427.44,395.7,589.5,1.321
02/02/2016,1.9192,208.56,1.298,2711,293.07,234.62,173.6,494.5,422.07,392,585.25,1.3102
03/02/2016,1.8928,208.43,1.29,2679,289.99,232.5,170.1,485.18,414.44,381.5,572,1.2922
04/02/2016,1.8798,208.09,1.289,2689,289.09,231.07,173,488.7,419.94,382,577.5,1.2833
05/02/2016,1.8766,207.69,1.296,2695,289.77,230.48,175.1,493.4,425.74,380,573.25,1.2812
08/02/2016,1.8537,207.41,1.266,2588,284.05,226.81,173.7,494.41,424.22,372.7,540,1.2655
09/02/2016,1.8146,207.15,1.257,2525,280.23,225.17,171.3,490.82,420.33,363.8,520,1.2388
10/02/2016,1.8015,206.57,1.262,2591,280.76,225.16,170.5,484.77,416.3,367.7,530,1.2299
11/02/2016,1.8003,206.28,1.234,2561,274.61,225.32,166.7,483.3,411.76,361.1,515.75,1.2291
12/02/2016,1.7713,205.6,1.252,2545,277.46,223.21,166.2,479.88,412.41,365,520,1.2093
15/02/2016,1.8437,205.08,1.286,2633,283.9,228.72,170.5,490.53,422.99,372,532,1.2587
16/02/2016,1.8501,205.28,1.294,2629,285.5,229.72,171.2,491.91,422.77,368,535.75,1.2631
17/02/2016,1.869,205.26,1.309,2683,288.66,233.2,173.4,493.33,426.94,383.4,550,1.276
18/02/2016,1.893,205.3,1.322,2713,292.16,234.08,176.5,497.53,431.02,382,552.25,1.2924
19/02/2016,1.8929,205.72,1.314,2697,290.25,234.54,175.5,500.99,430.69,385,547.5,1.2924
22/02/2016,1.9294,205.65,1.333,2756,293.3,238.32,178.7,512.78,439.21,393.1,560.5,1.3173
23/02/2016,1.9352,205.64,1.325,2741,292.1,238.75,180,510.59,439.71,391.8,558,1.3213
24/02/2016,1.9497,205.77,1.305,2727,289.54,239.5,179.2,513.82,438.28,387.2,553.25,1.3312
25/02/2016,1.972,205.66,1.323,2767,293.25,241.36,178,512.29,437.44,392,562.5,1.3464
26/02/2016,1.9886,206.01,1.337,2790,295.16,243.93,179.4,516.84,438.68,397,576,1.3577
29/02/2016,1.9798,206.15,1.329,2774,294.53,243.5,179.5,519.31,438.07,395.6,580,1.3518
01/03/2016,1.9893,206.75,1.343,2809,298.35,242.72,181.7,521.19,441.19,403.7,583.25,1.3582
02/03/2016,1.9977,206.73,1.34,2805,297.86,244.26,185.7,528.07,449.58,403,590,1.364
03/03/2016,1.9945,207,1.348,2782,298.73,243.16,187.2,532.17,454.98,406,593,1.3618
04/03/2016,1.9975,207.21,1.356,2798,300.21,243.18,187.9,531.11,458.05,406.8,590,1.3639
07/03/2016,1.9806,207.53,1.345,2782,298.54,242.79,189.9,531.61,461.47,405.8,594,1.3524
08/03/2016,1.9776,207.9,1.343,2747,297.75,240.91,188.7,527.2,458.1,401.7,585,1.3503
09/03/2016,1.9822,208.04,1.35,2755,298.65,241.16,188,530.08,458.72,400.5,588,1.3535
10/03/2016,1.9877,208.15,1.349,2755,298.55,242.74,189.5,530.51,461.46,396.9,581.25,1.3572
11/03/2016,1.9745,209.05,1.345,2774,298.22,241.78,190.3,530.93,460.94,401.6,593,1.3482
14/03/2016,1.9826,209.97,1.354,2795,300.16,243.67,190.4,532.03,461.46,407.9,586,1.3538
15/03/2016,2.0057,210.77,1.353,2814,299.1,245.86,189.8,531.32,458.93,405.2,582.75,1.3695
16/03/2016,2.0054,210.84,1.356,2826,299.96,246.6,188,534.81,456.78,409.6,585.5,1.3693
17/03/2016,2.0054,210.99,1.357,2805,300.55,243.26,189.4,532.26,459.98,408,589,1.3693
18/03/2016,1.9794,211.14,1.369,2813,302.76,243.42,192.7,531.49,464.57,406.9,590,1.3516
21/03/2016,1.9825,211.39,1.364,2837,302.94,244.55,194.7,534.1,468.26,408.5,584.25,1.3538
22/03/2016,2.0011,211.29,1.357,2828,301.39,245.47,195.8,537.17,471.02,412,590,1.3665
23/03/2016,2.0167,211.37,1.37,2867,304.66,247.7,197.1,538.53,474.33,413.9,583,1.3771
24/03/2016,2.0139,211.66,1.359,2851,301.75,247.99,194.6,537.91,468.54,409,575,1.3752
25/03/2016,2.0139,211.66,1.359,2851,301.75,247.99,194.6,537.91,468.54,409,575,1.3752
28/03/2016,2.0139,211.66,1.359,2851,301.75,247.99,194.6,537.91,468.54,409,575,1.3752
29/03/2016,2.0075,211.71,1.356,2819,301.35,246.24,192.3,528.88,464.93,408.9,573,1.3709
30/03/2016,2.0134,211.88,1.378,2869,304.82,248.22,194.6,534.65,471.33,414.8,575,1.3749
31/03/2016,1.9989,211.84,1.372,2885,304.33,248.45,196.4,536.26,474.27,413.9,587,1.365
01/04/2016,1.9744,211.95,1.356,2882,301.4,248.29,196.6,534.56,472.39,412.8,580,1.3483
04/04/2016,2.0113,212.04,1.374,2917,303.98,252.53,197.9,538.79,478.87,414,586,1.3735
05/04/2016,1.993,212.4,1.356,2869,301.09,251.47,194.8,534.23,472.47,412,585.5,1.361
06/04/2016,2.0068,212.54,1.361,2891,302.8,252.34,195.5,537.08,473.33,417.2,592,1.3705
07/04/2016,2.0296,212.66,1.368,2907,305.34,254.48,195.3,537.39,471.11,416.3,594,1.386
08/04/2016,2.0252,212.75,1.375,2910,305.77,253.31,195,539.43,471.19,415.7,597.25,1.383
11/04/2016,2.01,212.44,1.377,2907,306,251.97,196,537.03,474.96,413.2,598.5,1.3727
12/04/2016,1.9962,212.24,1.372,2879,306.37,249.72,196.7,535.42,475.78,414.9,589.75,1.3633
13/04/2016,2.0136,212.05,1.39,2903,310.12,252.29,201,544.37,485.22,422.2,611,1.3752
14/04/2016,2.0498,212.38,1.397,2914,311.48,254.64,204.4,549.67,490.12,427.6,615,1.3999
15/04/2016,2.041,212.62,1.39,2896,310.43,253.22,203.4,550.65,489.91,428.7,613.5,1.3939
18/04/2016,2.0346,212.75,1.388,2908,310.2,254.03,203.2,553.05,490.53,427.9,616,1.3896
19/04/2016,2.0427,212.56,1.396,2908,311.55,254.35,202.7,548.9,488.26,430.7,613,1.3951
20/04/2016,2.0469,212.81,1.396,2912,311.96,253.96,202.9,547.23,492.25,425.2,600,1.398
21/04/2016,2.0415,212.78,1.388,2875,310.55,251.6,202.9,549.59,492.79,427.9,611,1.3943
22/04/2016,2.0185,213.18,1.383,2866,310.66,249.61,201,546.55,487.85,424.3,599.5,1.3786
25/04/2016,2.005,213.38,1.379,2839,309.44,247.83,198.3,542.08,482.17,426,599,1.3694
26/04/2016,1.9927,213.27,1.374,2812,308.94,246.38,197,540.71,480.15,427,601.5,1.361
27/04/2016,1.9838,213.21,1.377,2827,308.43,245.24,196.8,537.45,480.36,429.6,589,1.3549
28/04/2016,1.9893,213.64,1.372,2825,307.33,246.21,197.6,536.51,482.31,427.2,590,1.3587
29/04/2016,1.9859,213.73,1.378,2833,308.43,245.51,196.8,532.73,479.78,425.3,587.5,1.3564
02/05/2016,1.9859,213.73,1.378,2833,308.43,245.51,196.8,532.73,479.78,425.3,587.5,1.3564
03/05/2016,1.9708,213.95,1.363,2835,305.58,245.85,192.3,525.75,470.73,424,589,1.3461
04/05/2016,1.9746,214.17,1.362,2845,305.68,247.14,191.9,527.49,467.85,419.7,580,1.3487
05/05/2016,1.9738,214.01,1.362,2848,306.3,247.64,192,526.93,466.41,418.9,583.75,1.3482
06/05/2016,1.9738,214.24,1.358,2832,305.85,247.1,190.5,522.15,462.46,417.2,576.25,1.3482
09/05/2016,1.9983,214.26,1.374,2863,308.68,250.22,192.6,526.27,468.47,417.2,579.25,1.3649
10/05/2016,2.0077,214.13,1.377,2871,308.95,251.33,191.1,528.56,466.64,416.6,589.25,1.3713
11/05/2016,2.0113,214.14,1.376,2877,309.43,253.2,193,527.95,468.25,415.7,598,1.3738
12/05/2016,2.0053,214.03,1.384,2891,310.65,252.07,193,527.06,469.99,413,581,1.3697
13/05/2016,1.9973,214,1.364,2872,307.64,251.71,191.3,525.35,468.32,411,586.5,1.3643
16/05/2016,2.0124,214.28,1.368,2887,308.13,251.4,191.7,529.48,469.23,411.7,584,1.3746
17/05/2016,2.0085,214.03,1.38,2875,310.83,251.49,191.1,527.6,465.99,413.5,584.75,1.372
18/05/2016,1.9872,214.12,1.371,2846,309.16,248.07,189.8,524.26,463.29,413.7,579.75,1.3574
19/05/2016,1.9613,213.55,1.359,2801,307.8,244.63,185.7,513.84,452.57,412.9,569,1.3397
20/05/2016,1.9696,213.7,1.367,2839,309.24,245.7,186.2,515.58,455.08,412,572,1.3454
23/05/2016,1.9808,213.79,1.37,2874,309.8,247.31,187.8,521.05,458.55,414.8,573,1.3531
24/05/2016,1.9671,213.78,1.377,2862,310.66,246.38,186.1,513.95,454.88,417,575.75,1.3437
25/05/2016,1.9851,213.95,1.386,2868,312.02,248.29,188.5,520.63,459.18,423,582,1.356
26/05/2016,1.9813,214.16,1.39,2880,313.58,248.34,190.1,523.71,463.1,422,584,1.3534
27/05/2016,1.9936,214.62,1.389,2892,312.55,248.88,191.5,527.38,464.99,421,594,1.3618
30/05/2016,1.9936,214.62,1.389,2892,312.55,248.88,191.5,527.38,464.99,421,594,1.3618
31/05/2016,2.011,214.64,1.388,2901,312.91,250.11,192.7,531.08,465.3,420.7,598,1.3738
01/06/2016,2.0221,214.99,1.376,2899,305.38,251.41,194.9,538.49,469.24,421.6,600,1.3813
02/06/2016,2.0276,215.06,1.378,2914,305.9,252.3,196.1,539.38,473.04,423.8,610,1.3851
03/06/2016,2.0317,215.31,1.384,2921,308.65,253.54,197,542.96,475.56,421.4,603,1.3879
06/06/2016,2.0317,215.8,1.386,2944,307.9,254.79,199.6,547.67,483.29,425.1,615,1.3879
07/06/2016,2.028,215.69,1.396,2936,310.49,253.04,199.7,545.9,483.53,424.3,610.75,1.3854
08/06/2016,2.0303,215.77,1.396,2940,309.81,252.69,199.5,548.65,485.98,424.1,615,1.387
09/06/2016,2.0316,216.06,1.392,2934,308.49,254.36,201,548.89,487.38,426.1,606.75,1.3879
10/06/2016,2.0124,216.21,1.371,2889,304.66,254.57,199.8,547.92,483.2,423.9,592.5,1.3748
13/06/2016,2.016,216.19,1.359,2863,301.91,256.14,199.5,549.34,481.44,416.9,590,1.3772
14/06/2016,1.9916,215.99,1.339,2810,296.21,253.4,197,545.63,476.55,411,595,1.3606
15/06/2016,1.9949,215.66,1.342,2822,296.37,253.89,197.4,545.8,476.6,413.2,605.5,1.3629
16/06/2016,1.9943,215.73,1.337,2803,294.47,253.25,197.7,544.56,476.31,410.2,582,1.3625
17/06/2016,1.9934,215.51,1.349,2808,296.33,252.85,197.9,543.54,475.41,413.8,590,1.3619
20/06/2016,1.988,215.22,1.389,2840,304.98,249.58,195.3,533.92,471.07,418.9,595,1.3582
21/06/2016,1.9931,215.08,1.389,2817,304.82,249.44,195.7,532.16,470.96,421,596.5,1.3617
22/06/2016,2.0077,215.16,1.402,2831,306.45,251.62,198.4,536.27,474.42,423,597,1.3717
23/06/2016,1.9887,215.22,1.414,2847,310.06,250.2,197.1,530.47,471.84,429.3,600,1.3587
24/06/2016,2.0504,214.76,1.364,2883,297.45,265.63,205.7,560.99,494.93,432,586,1.4009
27/06/2016,2.1269,214.75,1.356,2875,295.59,267.46,211.6,579.17,508.87,416,588.75,1.4531
28/06/2016,2.1099,214.65,1.368,2876,297.05,265.58,209.6,575.01,506.28,415.6,607,1.4415
29/06/2016,2.1232,215.06,1.396,2915,303.14,267.61,213,578.2,511.92,427.1,615,1.4506
30/06/2016,2.1492,215.27,1.416,2939,306.69,270.81,216.1,584.85,520.86,432,620,1.4684
01/07/2016,2.2104,216.57,1.45,3021,313.75,279.42,220.4,597.41,531.64,439.2,620,1.509
04/07/2016,2.2154,217.01,1.452,3018,312.95,279.87,222.9,602.97,536.79,431,624,1.5124
05/07/2016,2.2296,217.44,1.449,2998,311.03,281.12,221.7,602.79,535.71,426.5,630.5,1.5221
06/07/2016,2.2477,218.03,1.431,2959,308.81,284.06,220.8,607.48,534.37,433.3,631.75,1.5344
07/07/2016,2.2485,217.83,1.44,2988,313.45,283.96,222.1,607.87,537.68,441,651,1.535
08/07/2016,2.2675,218.06,1.443,3014,314.27,284.67,222.7,606.95,535.92,447.2,653,1.548
11/07/2016,2.3204,218.78,1.464,3069,319.77,288.34,227.7,616.7,545.35,464.5,665,1.5841
12/07/2016,2.3265,218.86,1.474,3077,322.57,285.45,227.8,613.35,542.98,462.9,675,1.5883
13/07/2016,2.2912,219.1,1.476,3042,322.73,283.36,226,607.25,539.48,456.1,690,1.5642
14/07/2016,2.318,219.83,1.483,3042,323.63,283.6,228.6,606.44,539.36,457.2,690.75,1.5825
15/07/2016,2.3187,219.85,1.466,3013,320.39,282.81,227.3,608.93,540.25,453.9,691.25,1.583
18/07/2016,2.3353,220.08,1.476,3057,323.69,285.57,230.2,614.41,544.11,458.2,700.75,1.5943
19/07/2016,2.3739,220.19,1.471,3071,323.87,286.79,232.2,616.87,547.13,462.7,695,1.6207
20/07/2016,2.3507,220.2,1.479,3093,326.25,287.81,233.2,617.97,547.76,466.9,715,1.6049
21/07/2016,2.3518,220.07,1.477,3077,326.75,287.8,233.4,617.93,545.96,466.3,710,1.6057
22/07/2016,2.3679,220.47,1.477,3107,327.78,289.14,234.9,620.53,549.9,468.1,700,1.6166
25/07/2016,2.3268,220.73,1.48,3116,329.12,288.42,236.3,620.34,551.71,480,695.5,1.5886
26/07/2016,2.3405,220.99,1.48,3126,328.84,288.94,235.4,620.75,548.51,481,700.5,1.598
